date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:37	5084/5084	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2004:57:35%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/posts/41	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/posts/41.json	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Feb%202024%2004:57:38%20GMT	https://wptf.themepul.co/rezilla/?p=41	H:/Templates/daitheme/wptf.themepul.co/rezilla/indexcbb6.html	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:39	2484/2484	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2004:57:37%20GMT	https://wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwptf.themepul.co%2Frezilla%2Fhandicapped-woman-entre-preneur-with-locomotor-branch%2F	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed8fca.json	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:41	2674/2674	---MC-	200	added ('OK')	text/xml	date:Sat,%2017%20Feb%202024%2004:57:40%20GMT	https://wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwptf.themepul.co%2Frezilla%2Fhandicapped-woman-entre-preneur-with-locomotor-branch%2F&format=xml	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed754e	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:43	18413/18413	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min.js?ver=1708145134	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-minc42c.js	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:45	61768/61768	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.js?ver=1708145134	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-minc42c.js	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:46	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min.js?ver=1708145134	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-minc42c.js	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:47	17240/17240	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.js?ver=1708145134	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-minc42c.js	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:49	53180/53180	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min.js?ver=1708145134	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-minc42c.js	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:50	4054/4054	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme.js?ver=1708145134	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/themec42c.js	(from https://wptf.themepul.co/rezilla/handicapped-woman-entre-preneur-with-locomotor-branch/)
10:42:52	198453/198453	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Sep%202022%2012:17:20%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/hero-section3.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/hero-section3.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-614.css?ver=1691646265)
10:42:52	1683/1683	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Sep%202022%2017:16:42%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/round-bg-service.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/round-bg-service.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-614.css?ver=1691646265)
10:42:54	10620/10620	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Sep%202022%2017:19:58%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/about-bg.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/about-bg.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-614.css?ver=1691646265)
10:42:56	24908/24908	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Sep%202022%2017:47:15%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/service-bg.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/service-bg.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-614.css?ver=1691646265)
10:42:57	36868/36868	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Sep%202022%2005:47:38%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/tesimonial-bg.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/tesimonial-bg.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-614.css?ver=1691646265)
10:42:58	13313/13313	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Sep%202022%2006:37:14%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/counder-bg.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/counder-bg.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-614.css?ver=1691646265)
10:43:00	11199/11199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Sep%202022%2011:35:58%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/ebout.jpg	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/ebout.jpg	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-57.css?ver=1691603210)
10:43:01	24176/24176	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Sep%202022%2011:38:04%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/about-4bg.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/about-4bg.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-57.css?ver=1691603210)
10:43:04	199414/199414	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202022%2006:29:27%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/about-video.jpg	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/about-video.jpg	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-57.css?ver=1691603210)
10:43:05	7207/7207	---M--	200	added ('OK')	image/png	date:Sun,%2021%20Aug%202022%2007:44:06%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/08/about-bg.png	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/08/about-bg.png	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-207.css?ver=1691603230)
10:43:10	13174/13174	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Sep%202022%2009:17:47%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/2022/09/serviceg.jpg	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/2022/09/serviceg.jpg	(from https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-207.css?ver=1691603230)
10:43:12	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Feb%202024%2017:30:42%20GMT	https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:43:13	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2007%20Feb%202024%2017:30:42%20GMT	https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:43:14	13276/13276	---M--	200	added ('OK')	font/woff2	date:Wed,%2007%20Feb%202024%2017:30:42%20GMT	https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:43:15	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2007%20Feb%202024%2017:30:42%20GMT	https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:43:17	33736/33736	---M--	200	added ('OK')	font/ttf	date:Wed,%2007%20Feb%202024%2017:30:42%20GMT	https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:43:21	144714/144714	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2007%20Feb%202024%2017:30:42%20GMT	https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://wptf.themepul.co/rezilla/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
10:43:24	153402/153402	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:24	153508/153508	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:25	88980/88980	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:27	76000/76000	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:28	6951/6951	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:29	1776/1776	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:30	15496/15496	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitest.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitest1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:32	55368/55368	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Feb%202023%2010:30:38%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/theme.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/theme1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:33	11838/11838	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:34	1180/1180	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202023%2011:32:37%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/style.css?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/style1041.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:36	3704/3704	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Aug%202023%2013:51:44%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-399.css?ver=1692021104	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-3993c79.css	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:39	43605/43605	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2004:58:37%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/rezilla_team/399	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/rezilla_team/399.json	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:41	2352/2352	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2004:58:40%20GMT	https://wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwptf.themepul.co%2Frezilla%2Frezilla-team%2Fdaniella-rhodes%2F	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed9220.json	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Feb%202024%2004:58:40%20GMT	https://wptf.themepul.co/rezilla/?p=399	H:/Templates/daitheme/wptf.themepul.co/rezilla/index0945.html	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:43	2540/2540	---MC-	200	added ('OK')	text/xml	date:Sat,%2017%20Feb%202024%2004:58:42%20GMT	https://wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwptf.themepul.co%2Frezilla%2Frezilla-team%2Fdaniella-rhodes%2F&format=xml	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed67ca	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:45	18413/18413	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min.js?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min1041.js	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:47	61768/61768	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.js?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min1041.js	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:48	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min.js?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min1041.js	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:49	17240/17240	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.js?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min1041.js	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:50	53180/53180	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min.js?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick-min1041.js	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:52	4054/4054	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme.js?ver=1708145444	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/js/theme1041.js	(from https://wptf.themepul.co/rezilla/rezilla-team/daniella-rhodes/)
10:43:54	153402/153402	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-minb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:43:56	153508/153508	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-min.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-rtl-minb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:43:59	76000/76000	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-all.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/fontawesome-allb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:00	6951/6951	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popup.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/magnific-popupb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:00	88980/88980	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-icons.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-iconsb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:01	1776/1776	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slick.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/slick/slickb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:03	15496/15496	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitest.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/unitestb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:05	55368/55368	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Feb%202023%2010:30:38%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/theme.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/css/themeb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:05	11838/11838	---M--	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-min.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/menu/stellarnav-minb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:07	1180/1180	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202023%2011:32:37%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/style.css?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/styleb495.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:09	3704/3704	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Sep%202023%2000:20:26%20GMT	https://wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-478.css?ver=1694737226	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/uploads/elementor/css/post-478778e.css	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:11	43603/43603	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2004:59:10%20GMT	https://wptf.themepul.co/rezilla/wp-json/wp/v2/rezilla_team/478	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/wp/v2/rezilla_team/478.json	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:13	2350/2350	---MC-	200	added ('OK')	application/json	date:Sat,%2017%20Feb%202024%2004:59:12%20GMT	https://wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwptf.themepul.co%2Frezilla%2Frezilla-team%2Fdavid-phillips%2F	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/oembed/1.0/embedc5ab.json	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2017%20Feb%202024%2004:59:12%20GMT	https://wptf.themepul.co/rezilla/?p=478	H:/Templates/daitheme/wptf.themepul.co/rezilla/index50ba.html	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:15	2538/2538	---MC-	200	added ('OK')	text/xml	date:Sat,%2017%20Feb%202024%2004:59:13%20GMT	https://wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwptf.themepul.co%2Frezilla%2Frezilla-team%2Fdavid-phillips%2F&format=xml	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-json/oembed/1.0/embed2a8c	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:16	18413/18413	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-min.js?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/popper-minb495.js	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:17	61768/61768	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-min.js?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/bootstrap/bootstrap-minb495.js	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
10:44:18	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sun,%2029%20Jan%202023%2007:50:36%20GMT	https://wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-min.js?ver=1708145445	H:/Templates/daitheme/wptf.themepul.co/rezilla/wp-content/themes/rezilla/assets/popup/jquery-magnific-popup-minb495.js	(from https://wptf.themepul.co/rezilla/rezilla-team/david-phillips/)
